Column1,Column2
Zanieczyszczenie,Gorz�w Wlkp. ul. Pi�sudskiego - py� zawieszony PM2.5
2020-02-10," 	7.1	"
2020-02-11," 	8.3	"
2020-02-12," 	10.6	"
2020-02-13," 	15.7	"
2020-02-14," 	25.5	"
2020-02-15," 	23.4	"
2020-02-16," 	8.3	"
2020-02-17," 	9.6	"
2020-02-18," 	8.6	"
2020-02-19," 	6.3	"
2020-02-20," 	11.0	"
2020-02-21," 	10.9	"
2020-02-22," 	8.8	"
2020-02-23," 	6.2	"
2020-02-24," 	10.8	"
2020-02-25," 	7.6	"
2020-02-26," 	10.5	"
2020-02-27," 	11.6	"
2020-02-28," 	14.5	"
2020-02-29," 	12.5	"
2020-03-01," 	7.2	"
2020-03-02," 	14.2	"
2020-03-03," 	15.6	"
2020-03-04," 	18.8	"
2020-03-05," 	19.1	"
2020-03-06," 	25.0	"
2020-03-07," 	11.9	"
2020-03-08," 	17.2	"
2020-03-09," 	15.3	"
2020-03-10," 	9.0	"
2020-03-11," 	11.0	"
2020-03-12," 	7.2	"
2020-03-13," 	10.9	"
2020-03-14," 	8.4	"
2020-03-15," 	13.6	"
2020-03-16," 	23.1	"
2020-03-17," 	27.1	"
2020-03-18," 	29.5	"
2020-03-19," 	20.6	"
2020-03-20," 	13.8	"
2020-03-21," 	8.8	"
2020-03-22," 	7.6	"
2020-03-23," 	13.3	"
2020-03-24," 	32.5	"
2020-03-25," 	39.4	"
2020-03-26," 	33.7	"
2020-03-27," 	46.2	"
2020-03-28," 	48.4	"
2020-03-29," 	15.1	"
2020-03-30," 	9.0	"
2020-03-31," 	7.1	"
2020-04-01," 	12.1	"
2020-04-02," 	12.3	"
2020-04-03," 	12.7	"
2020-04-04," 	11.5	"
2020-04-05," 	13.2	"
2020-04-06," 	27.1	"
2020-04-07," 	23.8	"
2020-04-08," 	23.6	"
2020-04-09," 	23.2	"
2020-04-10," 	14.6	"
2020-04-11," 	13.9	"
2020-04-12," 	15.7	"
2020-04-13," 	7.0	"
2020-04-14," 	4.3	"
2020-04-15," 	12.3	"
2020-04-16," 	9.2	"
2020-04-17," 	9.2	"
2020-04-18," 	6.1	"
2020-04-19," 	5.6	"
2020-04-20," 	11.2	"
2020-04-21," 	15.7	"
2020-04-22," 	11.4	"
2020-04-23," 	17.8	"
2020-04-24," 	20.2	"
2020-04-25," 	7.8	"
2020-04-26," 	6.8	"
2020-04-27," 	18.1	"
2020-04-28," 	17.8	"
2020-04-29," 	13.0	"
2020-04-30," 	22.0	"
2020-05-01," 	5.1	"
2020-05-02," 	5.4	"
2020-05-03," 	5.2	"
2020-05-04," 	9.8	"
2020-05-05," 	4.7	"
2020-05-06," 	5.6	"
2020-05-07," 	9.1	"
2020-05-08," 	15.1	"
2020-05-09," 	9.8	"
2020-05-10," 	11.7	"
2020-05-11," 	6.9	"
2020-05-12," 	6.4	"
2020-05-13," 	8.7	"
2020-05-14," 	7.3	"
2020-05-15," 	12.5	"
2020-05-16," 	9.1	"
2020-05-17," 	7.7	"
2020-05-18," 	9.9	"
2020-05-19," 	9.3	"
2020-05-20," 	8.9	"
2020-05-21," 	14.6	"
2020-05-22," 	21.4	"
2020-05-23," 	10.8	"
2020-05-24," 	7.7	"
2020-05-25," 	6.7	"
2020-05-26," 	6.2	"
2020-05-27," 	7.7	"
2020-05-28," 	8.2	"
2020-05-29," 	7.4	"
2020-05-30," 	6.2	"
2020-05-31," 	8.7	"
2020-06-01," 	7.6	"
2020-06-02," 	6.1	"
2020-06-03," 	5.5	"
2020-06-04," 	16.9	"
2020-06-05," 	9.1	"
2020-06-06," 	5.3	"
2020-06-07," 	8.4	"
2020-06-08," 	5.7	"
2020-06-09," 	10.6	"
2020-06-10," 	9.4	"
2020-06-11," 	5.7	"
2020-06-12," 	10.9	"
2020-06-13," 	12.9	"
2020-06-14," 	7.1	"
2020-06-15," 	8.2	"
2020-06-16," 	10.1	"
2020-06-17," 	16.1	"
2020-06-18," 	11.0	"
2020-06-19," 	6.8	"
2020-06-20," 	4.7	"
2020-06-21," 	6.2	"
2020-06-22," 	8.3	"
2020-06-23," 	7.0	"
2020-06-24," 	8.3	"
2020-06-25," 	10.9	"
2020-06-26," 	18.9	"
2020-06-27," 	14.6	"
2020-06-28," 	10.3	"
2020-06-29," 	6.9	"
2020-06-30," 	7.9	"
2020-07-01," 	5.5	"
2020-07-02," 	6.9	"
2020-07-03," 	7.2	"
2020-07-04," 	8.1	"
2020-07-05," 	5.6	"
2020-07-06," 	6.0	"
2020-07-07," 	6.7	"
2020-07-08," 	4.8	"
2020-07-09," 	7.0	"
2020-07-10," 	6.2	"
2020-07-11," 	3.9	"
2020-07-12," 	4.4	"
2020-07-13," 	5.6	"
2020-07-14," 	8.5	"
2020-07-15," 	8.2	"
2020-07-16," 	4.7	"
2020-07-17," 	6.4	"
2020-07-18," 	10.4	"
2020-07-19," 	13.8	"
2020-07-20," 	10.6	"
2020-07-21," 	5.4	"
2020-07-22," 	5.1	"
2020-07-23," 	9.0	"
2020-07-24," 	9.8	"
2020-07-25," 	6.9	"
2020-07-26," 	7.6	"
2020-07-27," 	6.3	"
2020-07-28," 	11.2	"
2020-07-29," 	9.4	"
2020-07-30," 	8.9	"
2020-07-31," 	9.7	"
2020-08-01," 	7.0	"
2020-08-02," 	9.7	"
2020-08-03," 	7.1	"
2020-08-04," 	6.0	"
2020-08-05," 	8.3	"
2020-08-06," 	13.2	"
2020-08-07," 	20.7	"
2020-08-08," 	21.9	"
2020-08-09," 	21.6	"
2020-08-10," 	18.6	"
2020-08-11," 	13.2	"
2020-08-12," 	13.0	"
2020-08-13," 	13.8	"
2020-08-14," 	18.7	"
2020-08-15," 	17.1	"
2020-08-16," 	12.3	"
2020-08-17," 	12.7	"
2020-08-18," 	20.1	"
2020-08-19," 	9.9	"
2020-08-20," 	12.7	"
2020-08-21," 	16.4	"
2020-08-22," 	10.0	"
2020-08-23," 	7.2	"
2020-08-24," 	7.3	"
2020-08-25," 	6.6	"
2020-08-26," 	5.2	"
2020-08-27," 	4.1	"
2020-08-28," 	7.4	"
2020-08-29," 	8.1	"
2020-08-30," 	8.6	"
2020-08-31," 	5.4	"
2020-09-01," 	5.1	"
2020-09-02," 	6.4	"
2020-09-03," 	6.7	"
2020-09-04," 	7.4	"
2020-09-05," 	7.5	"
2020-09-06," 	7.1	"
2020-09-07," 	8.7	"
2020-09-08," 	10.8	"
2020-09-09," 	10.0	"
2020-09-10," 	8.8	"
2020-09-11," 	13.4	"
2020-09-12," 	12.5	"
2020-09-13," 	8.9	"
2020-09-14," 	15.0	"
2020-09-15," 	16.3	"
2020-09-16," 	11.5	"
2020-09-17," 	11.7	"
2020-09-18," 	8.5	"
2020-09-19," 	11.2	"
2020-09-20," 	9.0	"
2020-09-21," 	16.4	"
2020-09-22," 	16.0	"
2020-09-23," 	17.4	"
2020-09-24," 	12.8	"
2020-09-25," 	11.0	"
2020-09-26," 	4.1	"
2020-09-27," 	6.2	"
2020-09-28," 	7.5	"
2020-09-29," 	9.4	"
2020-09-30," 	11.2	"
2020-10-01," 	21.0	"
2020-10-02," 	32.4	"
2020-10-03," 	14.4	"
2020-10-04," 	8.9	"
2020-10-05," 	8.4	"
2020-10-06," 	5.3	"
2020-10-07," 	4.9	"
2020-10-08," 	6.2	"
2020-10-09," 	4.5	"
2020-10-10," 	8.6	"
2020-10-11," 	10.5	"
2020-10-12," 	13.2	"
2020-10-13," 	10.0	"
2020-10-14," 	6.5	"
2020-10-15," 	5.6	"
2020-10-16," 	8.0	"
2020-10-17," 	7.2	"
2020-10-18," 	7.7	"
2020-10-19," 	17.5	"
2020-10-20," 	29.3	"
2020-10-21," 	27.6	"
2020-10-22," 	35.8	"
2020-10-23," 	27.2	"
2020-10-24," 	13.9	"
2020-10-25," 	18.0	"
2020-10-26," 	24.3	"
2020-10-27," 	12.4	"
2020-10-28," 	12.7	"
2020-10-29," 	11.2	"
2020-10-30," 	10.3	"
2020-10-31," 	9.9	"
2020-11-01," 	16.3	"
2020-11-02," 	9.8	"
2020-11-03," 	18.6	"
2020-11-04," 	16.9	"
2020-11-05," 	16.0	"
2020-11-06," 	15.5	"
2020-11-07," 	17.9	"
2020-11-08," 	26.1	"
2020-11-09," 	32.5	"
2020-11-10," 	40.8	"
2020-11-11," 	24.5	"
2020-11-12," 	24.9	"
2020-11-13," 	28.0	"
2020-11-14," 	32.7	"
2020-11-15," 	18.0	"
2020-11-16," 	16.1	"
2020-11-17," 	8.7	"
2020-11-18," 	12.6	"
2020-11-19," 	10.5	"
2020-11-20," 	13.2	"
2020-11-21," 	14.9	"
2020-11-22," 	11.3	"
2020-11-23," 	14.1	"
2020-11-24," 	21.5	"
2020-11-25," 	34.2	"
2020-11-26," 	28.6	"
2020-11-27," 	16.5	"
2020-11-28," 	16.1	"
2020-11-29," 	8.6	"
2020-11-30," 	12.8	"
2020-12-01," 	22.6	"
2020-12-02," 	49.8	"
2020-12-03," 	44.4	"
2020-12-04," 	38.5	"
2020-12-05," 	24.7	"
2020-12-06," 	18.9	"
2020-12-07," 	19.4	"
2020-12-08," 	31.1	"
2020-12-09," 	35.4	"
2020-12-10," 	34.7	"
2020-12-11," 	34.4	"
2020-12-12," 	39.0	"
2020-12-13," 	44.3	"
2020-12-14," 	37.2	"
2020-12-15," 	39.1	"
2020-12-16," 	23.3	"
2020-12-17," 	28.6	"
2020-12-18," 	21.9	"
2020-12-19," 	20.2	"
2020-12-20," 	28.1	"
2020-12-21," 	21.3	"
2020-12-22," 	10.6	"
2020-12-23," 	18.6	"
2020-12-24," 	5.6	"
2020-12-25," 	4.8	"
2020-12-26," 	8.9	"
2020-12-27," 	9.7	"
2020-12-28," 	12.0	"
2020-12-29," 	16.0	"
2020-12-30," 	15.0	"
2020-12-31," 	23.1	"
