Column1,Column2
Zanieczyszczenie,Toruñ POLICJA - py³ zawieszony PM2.5
2017-04-18," 	7.1	"
2017-04-19," 	8.5	"
2017-04-20," 	11.8	"
2017-04-21," 	16.1	"
2017-04-22," 	6.0	"
2017-04-23," 	5.3	"
2017-04-24," 	8.7	"
2017-04-25," 	13.9	"
2017-04-26," 	7.1	"
2017-04-27," 	21.1	"
2017-04-28," 	22.5	"
2017-04-29," 	10.6	"
2017-04-30," 	5.3	"
2017-05-01," 	7.2	"
2017-05-02," 	6.7	"
2017-05-03," 	9.0	"
2017-05-04," 	9.8	"
2017-05-05," 	18.1	"
2017-05-06," 	18.0	"
2017-05-07," 	9.8	"
2017-05-08," 	5.9	"
2017-05-09," 	8.7	"
2017-05-10," 	14.5	"
2017-05-11," 	8.8	"
2017-05-12," 	12.7	"
2017-05-13," 	11.2	"
2017-05-14," 	23.4	"
2017-05-15," 	7.6	"
2017-05-16," 	17.3	"
2017-05-17," 	9.3	"
2017-05-18," 	16.8	"
2017-05-19," 	13.9	"
2017-05-20," 	17.0	"
2017-05-21," 	6.0	"
2017-05-22," 	9.6	"
2017-05-23," 	17.8	"
2017-05-24," 	18.5	"
2017-05-25," 	8.5	"
2017-05-26," 	8.1	"
2017-05-27," 	9.4	"
2017-05-28," 	11.0	"
2017-05-29," 	11.2	"
2017-05-30," 	11.2	"
2017-05-31," 	8.5	"
2017-06-01," 	6.7	"
2017-06-02," 	7.2	"
2017-06-03," 	4.4	"
2017-06-04," 	12.1	"
2017-06-05," 	8.5	"
2017-06-06," 	7.6	"
2017-06-07," 	6.4	"
2017-06-08," 	7.8	"
2017-06-09," 	11.7	"
2017-06-10," 	7.5	"
2017-06-11," 	9.0	"
2017-06-12," 	11.1	"
2017-06-13," 	6.1	"
2017-06-14," 	4.9	"
2017-06-15," 	8.4	"
2017-06-16," 	10.7	"
2017-06-17," 	5.9	"
2017-06-18," 	7.3	"
2017-06-19," 	7.8	"
2017-06-20," 	12.5	"
2017-06-21," 	5.7	"
2017-06-22," 	6.2	"
2017-06-23," 	8.7	"
2017-06-24," 	6.0	"
2017-06-25," 	5.4	"
2017-06-26," 	4.6	"
2017-06-27," 	9.3	"
2017-06-28," 	10.6	"
2017-06-29," 	4.4	"
2017-06-30," 	3.9	"
2017-07-01," 	5.0	"
2017-07-02," 	4.6	"
2017-07-03," 	3.6	"
2017-07-04," 	7.8	"
2017-07-05," 	6.1	"
2017-07-06," 	6.6	"
2017-07-07," 	9.0	"
2017-07-08," 	14.5	"
2017-07-09," 	10.1	"
2017-07-10," 	11.0	"
2017-07-11," 	11.1	"
2017-07-12," 	8.8	"
2017-07-13," 	3.7	"
2017-07-14," 	6.4	"
2017-07-15," 	7.9	"
2017-07-16," 	6.7	"
2017-07-17," 	6.4	"
2017-07-18," 	7.8	"
2017-07-19," 	10.7	"
2017-07-20," 	13.5	"
2017-07-21," 	16.0	"
2017-07-22," 	7.1	"
2017-07-23," 	10.2	"
2017-07-24," 	10.8	"
