Column1,Column2
Zanieczyszczenie,Warszawa-Targówek - py³ zawieszony PM2.5
2016-04-29," 	13.4	"
2016-04-30," 	20.3	"
2016-05-01," 	18.7	"
2016-05-02," 	17.4	"
2016-05-03," 	16.9	"
2016-05-04," 	14.2	"
2016-05-05," 	12.0	"
2016-05-06," 	14.9	"
2016-05-07," 	12.7	"
2016-05-08," 	16.2	"
2016-05-09," 	14.9	"
2016-05-10," 	14.5	"
2016-05-11," 	16.5	"
2016-05-12," 	13.2	"
2016-05-13," 	15.1	"
2016-05-14," 	10.9	"
2016-05-15," 	8.0	"
2016-05-16," 	9.4	"
2016-05-17," 	11.4	"
2016-05-18," 	13.1	"
2016-05-19," 	20.3	"
2016-05-20," 	21.4	"
2016-05-21," 	17.1	"
2016-05-22," 	20.5	"
2016-05-23," 	14.3	"
2016-05-24," 	10.9	"
2016-05-25," 	13.2	"
2016-05-26," 	14.7	"
2016-05-27," 	16.0	"
2016-05-28," 	13.2	"
2016-05-29," 	13.6	"
2016-05-30," 	14.2	"
2016-05-31," 	15.4	"
2016-06-01," 	10.2	"
2016-06-02," 	11.2	"
2016-06-03," 	13.8	"
2016-06-04," 	18.7	"
2016-06-05," 	7.4	"
2016-06-06," 	8.5	"
2016-06-07," 	12.0	"
2016-06-08," 	14.9	"
2016-06-09," 	11.1	"
2016-06-10," 	12.3	"
2016-06-11," 	7.1	"
2016-06-12,
2016-06-13,
2016-06-14,
2016-06-15,
2016-06-16,
2016-06-17,
2016-06-18,
2016-06-19,
2016-06-20," 	15.1	"
2016-06-21," 	13.6	"
2016-06-22," 	16.0	"
2016-06-23," 	18.5	"
2016-06-24," 	22.1	"
2016-06-25," 	25.0	"
2016-06-26," 	19.6	"
2016-06-27," 	11.2	"
2016-06-28," 	16.3	"
2016-06-29," 	22.5	"
2016-06-30," 	22.7	"
2016-07-01," 	16.3	"
2016-07-02," 	20.3	"
2016-07-03," 	12.0	"
2016-07-04," 	14.7	"
2016-07-05," 	11.8	"
2016-07-06," 	10.0	"
2016-07-07," 	10.5	"
2016-07-08," 	12.7	"
2016-07-09," 	11.6	"
2016-07-10," 	11.2	"
2016-07-11," 	17.1	"
2016-07-12," 	16.3	"
2016-07-13," 	15.8	"
2016-07-14," 	10.3	"
2016-07-15," 	8.4	"
2016-07-16," 	11.6	"
2016-07-17," 	13.6	"
2016-07-18," 	12.7	"
2016-07-19," 	8.2	"
2016-07-20," 	8.9	"
2016-07-21," 	9.4	"
2016-07-22," 	10.7	"
2016-07-23," 	12.3	"
2016-07-24," 	20.7	"
2016-07-25," 	22.0	"
2016-07-26," 	22.0	"
2016-07-27," 	23.4	"
2016-07-28," 	22.7	"
2016-07-29," 	16.2	"
2016-07-30," 	15.8	"
2016-07-31," 	16.5	"
2016-08-01," 	15.8	"
2016-08-02," 	11.1	"
2016-08-03," 	13.2	"
2016-08-04," 	15.4	"
2016-08-05," 	16.5	"
2016-08-06," 	11.2	"
2016-08-07," 	9.4	"
2016-08-08," 	15.4	"
2016-08-09," 	15.4	"
2016-08-10," 	10.2	"
2016-08-11," 	10.2	"
2016-08-12," 	12.0	"
2016-08-13," 	14.9	"
2016-08-14," 	10.9	"
2016-08-15," 	9.1	"
2016-08-16," 	8.7	"
2016-08-17," 	13.1	"
2016-08-18," 	15.6	"
2016-08-19," 	20.7	"
2016-08-20," 	22.5	"
2016-08-21," 	23.4	"
2016-08-22," 	12.0	"
2016-08-23," 	16.3	"
2016-08-24," 	13.2	"
2016-08-25," 	15.1	"
2016-08-26," 	17.1	"
2016-08-27," 	24.7	"
2016-08-28," 	28.9	"
2016-08-29," 	22.3	"
2016-08-30," 	11.1	"
2016-08-31," 	16.3	"
2016-09-01," 	17.6	"
2016-09-02," 	19.8	"
2016-09-03," 	21.2	"
2016-09-04," 	19.2	"
2016-09-05," 	11.1	"
2016-09-06," 	11.2	"
2016-09-07," 	22.0	"
2016-09-08," 	31.9	"
2016-09-09," 	32.8	"
2016-09-10," 	36.8	"
2016-09-11," 	41.4	"
2016-09-12," 	28.5	"
2016-09-13," 	53.5	"
2016-09-14," 	56.6	"
2016-09-15," 	1.6	"
2016-09-16," 	27.4	"
2016-09-17," 	15.8	"
2016-09-18," 	30.3	"
2016-09-19," 	28.9	"
2016-09-20," 	3.1	"
2016-09-21," 	17.4	"
2016-09-22," 	12.2	"
2016-09-23," 	8.9	"
2016-09-24," 	23.4	"
2016-09-25," 	12.7	"
2016-09-26," 	13.8	"
2016-09-27," 	16.3	"
2016-09-28,
2016-09-29," 	15.2	"
2016-09-30," 	16.0	"
2016-10-01," 	20.1	"
2016-10-02," 	22.0	"
2016-10-03," 	17.4	"
2016-10-04," 	10.2	"
2016-10-05," 	5.1	"
2016-10-06," 	16.3	"
2016-10-07," 	22.7	"
2016-10-08," 	13.1	"
2016-10-09," 	16.2	"
2016-10-10," 	16.6	"
2016-10-11," 	6.9	"
2016-10-12," 	10.0	"
2016-10-13," 	18.2	"
2016-10-14," 	26.7	"
2016-10-15," 	20.1	"
2016-10-16," 	18.3	"
2016-10-17," 	16.4	"
2016-10-18," 	25.8	"
2016-10-19," 	34.7	"
2016-10-20," 	32.5	"
2016-10-21," 	22.5	"
2016-10-22," 	19.4	"
2016-10-23," 	31.9	"
2016-10-24," 	22.2	"
2016-10-25," 	22.1	"
2016-10-26," 	17.8	"
2016-10-27," 	24.0	"
2016-10-28," 	28.8	"
2016-10-29," 	9.4	"
2016-10-30," 	7.3	"
2016-10-31," 	8.2	"
2016-11-01," 	13.4	"
2016-11-02," 	7.3	"
2016-11-03," 	7.6	"
2016-11-04," 	17.1	"
2016-11-05," 	33.4	"
2016-11-06," 	29.6	"
2016-11-07," 	27.4	"
2016-11-08," 	40.1	"
2016-11-09," 	36.7	"
2016-11-10," 	33.9	"
2016-11-11," 	25.2	"
2016-11-12," 	36.8	"
2016-11-13," 	41.4	"
2016-11-14," 	22.3	"
2016-11-15," 	36.5	"
2016-11-16," 	20.5	"
2016-11-17," 	22.1	"
2016-11-18," 	27.8	"
2016-11-19," 	33.6	"
2016-11-20," 	14.9	"
2016-11-21," 	19.6	"
2016-11-22," 	21.0	"
2016-11-23," 	34.1	"
2016-11-24," 	54.6	"
2016-11-25," 	26.3	"
2016-11-26," 	31.6	"
2016-11-27," 	18.2	"
2016-11-28," 	8.0	"
2016-11-29," 	18.5	"
2016-11-30," 	22.1	"
2016-12-01," 	19.2	"
2016-12-02," 	12.5	"
2016-12-03," 	8.7	"
2016-12-04," 	16.9	"
2016-12-05," 	30.3	"
2016-12-06," 	29.4	"
2016-12-07," 	38.1	"
2016-12-08," 	21.4	"
2016-12-09," 	22.0	"
2016-12-10," 	17.4	"
2016-12-11," 	16.9	"
2016-12-12," 	9.2	"
2016-12-13," 	26.6	"
2016-12-14," 	23.1	"
2016-12-15," 	15.6	"
2016-12-16," 	82.2	"
2016-12-17," 	60.2	"
2016-12-18," 	39.7	"
2016-12-19," 	29.8	"
2016-12-20," 	32.3	"
2016-12-21," 	33.9	"
2016-12-22," 	55.9	"
2016-12-23," 	37.7	"
2016-12-24," 	25.0	"
2016-12-25," 	12.0	"
2016-12-26," 	8.7	"
2016-12-27," 	7.1	"
2016-12-28," 	6.9	"
2016-12-29," 	22.9	"
2016-12-30," 	40.6	"
2016-12-31," 	40.3	"
2017-01-01," 	35.9	"
2017-01-02," 	32.5	"
2017-01-03," 	15.4	"
2017-01-04," 	7.3	"
2017-01-05," 	7.4	"
2017-01-06," 	13.8	"
2017-01-07," 	44.8	"
2017-01-08," 	149.9	"
2017-01-09," 	106.9	"
