Column1,Column2
Zanieczyszczenie,Wroc³aw - Na Grobli - py³ zawieszony PM2.5
2017-05-31," 	12.1	"
2017-06-01," 	10.0	"
2017-06-02," 	12.2	"
2017-06-03," 	12.6	"
2017-06-04," 	16.9	"
2017-06-05," 	8.2	"
2017-06-06," 	10.7	"
2017-06-07," 	5.2	"
2017-06-08," 	7.8	"
2017-06-09," 	10.0	"
2017-06-10," 	8.6	"
2017-06-11," 	11.4	"
2017-06-12," 	11.6	"
2017-06-13," 	10.1	"
2017-06-14," 	8.9	"
2017-06-15," 	10.4	"
2017-06-16," 	10.2	"
2017-06-17," 	6.3	"
2017-06-18," 	9.0	"
2017-06-19," 	12.9	"
2017-06-20," 	14.4	"
2017-06-21," 	9.9	"
2017-06-22," 	15.9	"
2017-06-23," 	13.3	"
2017-06-24," 	14.9	"
2017-06-25," 	11.3	"
2017-06-26," 	10.4	"
2017-06-27," 	12.0	"
2017-06-28," 	15.6	"
2017-06-29," 	11.6	"
2017-06-30," 	8.8	"
2017-07-01," 	8.2	"
2017-07-02," 	7.4	"
2017-07-03," 	9.1	"
2017-07-04," 	10.8	"
2017-07-05," 	12.2	"
2017-07-06," 	10.0	"
2017-07-07," 	13.2	"
2017-07-08," 	16.8	"
2017-07-09," 	15.1	"
2017-07-10," 	12.4	"
2017-07-11," 	11.4	"
2017-07-12," 	10.0	"
2017-07-13," 	7.6	"
2017-07-14," 	11.8	"
2017-07-15," 	11.9	"
2017-07-16," 	10.9	"
2017-07-17," 	11.0	"
2017-07-18," 	10.6	"
2017-07-19," 	16.2	"
2017-07-20," 	22.2	"
2017-07-21," 	13.2	"
2017-07-22," 	17.0	"
2017-07-23," 	13.0	"
2017-07-24," 	9.6	"
2017-07-25," 	7.9	"
2017-07-26," 	7.6	"
2017-07-27," 	8.3	"
2017-07-28," 	10.5	"
2017-07-29," 	11.5	"
2017-07-30," 	14.7	"
2017-07-31," 	13.1	"
2017-08-01," 	20.4	"
2017-08-02," 	15.3	"
2017-08-03," 	13.5	"
2017-08-04," 	13.4	"
2017-08-05," 	12.1	"
2017-08-06," 	6.8	"
2017-08-07," 	9.4	"
2017-08-08," 	14.7	"
2017-08-09," 	14.3	"
2017-08-10," 	18.2	"
2017-08-11," 	10.1	"
2017-08-12," 	6.6	"
2017-08-13," 	8.4	"
2017-08-14," 	9.7	"
2017-08-15," 	11.1	"
2017-08-16," 	16.0	"
2017-08-17," 	10.3	"
2017-08-18," 	16.1	"
2017-08-19," 	8.1	"
2017-08-20," 	9.1	"
2017-08-21," 	8.0	"
2017-08-22," 	7.8	"
2017-08-23," 	9.0	"
2017-08-24," 	15.1	"
2017-08-25," 	19.4	"
2017-08-26," 	22.2	"
2017-08-27," 	16.4	"
2017-08-28," 	11.0	"
2017-08-29," 	13.5	"
2017-08-30," 	14.2	"
